Parametro,Fecha,Hora,Concentraciones horarias,Unidad
SO2,03/03/2024,22:00 - 23:00,0.0042,ppm
SO2,04/03/2024,23:00 - 0:00,0.0064,ppm
SO2,04/03/2024,0:00 - 1:00,0.0048,ppm
SO2,04/03/2024,1:00 - 2:00,0.0054,ppm
SO2,04/03/2024,2:00 - 3:00,0.0049,ppm
SO2,04/03/2024,3:00 - 4:00,0.0069,ppm
SO2,04/03/2024,4:00 - 5:00,0.0049,ppm
SO2,04/03/2024,5:00 - 6:00,0.0035,ppm
SO2,04/03/2024,6:00 - 7:00,0.0032,ppm
SO2,04/03/2024,7:00 - 8:00,0.003,ppm
SO2,04/03/2024,8:00 - 9:00,0.0029,ppm
SO2,04/03/2024,9:00 - 10:00,0.0032,ppm
SO2,04/03/2024,10:00 - 11:00,0.0035,ppm
SO2,04/03/2024,11:00 - 12:00,0.0043,ppm
SO2,04/03/2024,12:00 - 13:00,0.0042,ppm
SO2,04/03/2024,13:00 - 14:00,0.0048,ppm
SO2,04/03/2024,14:00 - 15:00,0.0044,ppm
SO2,04/03/2024,15:00 - 16:00,0.0036,ppm
SO2,04/03/2024,16:00 - 17:00,0.0036,ppm
SO2,04/03/2024,17:00 - 18:00,0.0036,ppm
SO2,04/03/2024,18:00 - 19:00,0.0035,ppm
SO2,04/03/2024,19:00 - 20:00,0.0033,ppm
SO2,04/03/2024,20:00 - 21:00,0.0032,ppm
SO2,04/03/2024,21:00 - 22:00,0.003,ppm
SO2,04/03/2024,22:00 - 23:00,0.0047,ppm
SO2,05/03/2024,23:00 - 0:00,0.004,ppm
SO2,05/03/2024,0:00 - 1:00,0.0039,ppm
SO2,05/03/2024,1:00 - 2:00,0.0039,ppm
SO2,05/03/2024,2:00 - 3:00,0.0051,ppm
SO2,05/03/2024,3:00 - 4:00,0.004,ppm
SO2,05/03/2024,4:00 - 5:00,0.0036,ppm
SO2,05/03/2024,5:00 - 6:00,0.0037,ppm
SO2,05/03/2024,6:00 - 7:00,0.0039,ppm
SO2,05/03/2024,7:00 - 8:00,0.0037,ppm
SO2,05/03/2024,8:00 - 9:00,0.0036,ppm
SO2,05/03/2024,9:00 - 10:00,0.0034,ppm
SO2,05/03/2024,10:00 - 11:00,0.0031,ppm
SO2,05/03/2024,11:00 - 12:00,0.0027,ppm
SO2,05/03/2024,12:00 - 13:00,0.0032,ppm
SO2,05/03/2024,13:00 - 14:00,0.0034,ppm
SO2,05/03/2024,14:00 - 15:00,0.003,ppm
SO2,05/03/2024,15:00 - 16:00,0.0031,ppm
SO2,05/03/2024,16:00 - 17:00,0.0053,ppm
SO2,05/03/2024,17:00 - 18:00,0.0057,ppm
SO2,05/03/2024,18:00 - 19:00,0.0083,ppm
SO2,05/03/2024,19:00 - 20:00,0.0112,ppm
SO2,05/03/2024,20:00 - 21:00,0.0087,ppm
SO2,05/03/2024,21:00 - 22:00,0.0039,ppm
SO2,05/03/2024,22:00 - 23:00,0.0032,ppm
SO2,06/03/2024,23:00 - 0:00,0.0039,ppm
SO2,06/03/2024,0:00 - 1:00,0.0187,ppm
SO2,06/03/2024,1:00 - 2:00,0.0118,ppm
SO2,06/03/2024,2:00 - 3:00,0.0078,ppm
SO2,06/03/2024,3:00 - 4:00,0.0038,ppm
SO2,06/03/2024,4:00 - 5:00,0.0032,ppm
SO2,06/03/2024,5:00 - 6:00,0.0062,ppm
SO2,06/03/2024,6:00 - 7:00,0.0075,ppm
SO2,06/03/2024,7:00 - 8:00,0.0073,ppm
SO2,06/03/2024,8:00 - 9:00,0.0117,ppm
SO2,06/03/2024,9:00 - 10:00,0.0163,ppm
SO2,06/03/2024,10:00 - 11:00,0.0184,ppm
SO2,06/03/2024,11:00 - 12:00,0.009,ppm
SO2,06/03/2024,12:00 - 13:00,0.0115,ppm
SO2,06/03/2024,13:00 - 14:00,0.0132,ppm
SO2,06/03/2024,14:00 - 15:00,0.0067,ppm
SO2,06/03/2024,15:00 - 16:00,0.0076,ppm
SO2,06/03/2024,16:00 - 17:00,0.0066,ppm
SO2,06/03/2024,17:00 - 18:00,0.0059,ppm
SO2,06/03/2024,18:00 - 19:00,0.0066,ppm
SO2,06/03/2024,19:00 - 20:00,0.0076,ppm
SO2,06/03/2024,20:00 - 21:00,0.0044,ppm
SO2,06/03/2024,21:00 - 22:00,0.004,ppm
SO2,06/03/2024,22:00 - 23:00,0.0061,ppm
SO2,07/03/2024,23:00 - 0:00,0.0044,ppm
SO2,07/03/2024,0:00 - 1:00,0.0103,ppm
SO2,07/03/2024,1:00 - 2:00,0.0078,ppm
SO2,07/03/2024,2:00 - 3:00,0.0074,ppm
SO2,07/03/2024,3:00 - 4:00,0.0058,ppm
SO2,07/03/2024,4:00 - 5:00,0.0057,ppm
SO2,07/03/2024,5:00 - 6:00,0.0045,ppm
SO2,07/03/2024,6:00 - 7:00,0.0039,ppm
SO2,07/03/2024,7:00 - 8:00,0.0038,ppm
SO2,07/03/2024,8:00 - 9:00,0.0044,ppm
SO2,07/03/2024,9:00 - 10:00,0.0041,ppm
SO2,07/03/2024,10:00 - 11:00,0.0041,ppm
SO2,07/03/2024,11:00 - 12:00,0.0037,ppm
SO2,07/03/2024,12:00 - 13:00,0.0035,ppm
SO2,07/03/2024,13:00 - 14:00,0.0036,ppm
SO2,07/03/2024,14:00 - 15:00,0.0044,ppm
SO2,07/03/2024,15:00 - 16:00,0.0042,ppm
SO2,07/03/2024,16:00 - 17:00,0.0207,ppm
SO2,07/03/2024,17:00 - 18:00,0.0165,ppm
SO2,07/03/2024,18:00 - 19:00,0.0086,ppm
SO2,07/03/2024,19:00 - 20:00,0.005,ppm
SO2,07/03/2024,20:00 - 21:00,0.0055,ppm
SO2,07/03/2024,21:00 - 22:00,0.0038,ppm
SO2,07/03/2024,22:00 - 23:00,0.0045,ppm
SO2,08/03/2024,23:00 - 0:00,0.0038,ppm
SO2,08/03/2024,0:00 - 1:00,0.0034,ppm
SO2,08/03/2024,1:00 - 2:00,0.0036,ppm
SO2,08/03/2024,2:00 - 3:00,0.0039,ppm
SO2,08/03/2024,3:00 - 4:00,0.0035,ppm
SO2,08/03/2024,4:00 - 5:00,0.0031,ppm
SO2,08/03/2024,5:00 - 6:00,0.0029,ppm
SO2,08/03/2024,6:00 - 7:00,0.0036,ppm
SO2,08/03/2024,7:00 - 8:00,0.0053,ppm
SO2,08/03/2024,8:00 - 9:00,0.008,ppm
SO2,08/03/2024,9:00 - 10:00,0.0048,ppm
SO2,08/03/2024,10:00 - 11:00,0.0028,ppm
SO2,08/03/2024,11:00 - 12:00,0.0024,ppm
SO2,08/03/2024,12:00 - 13:00,0.0024,ppm
SO2,08/03/2024,13:00 - 14:00,0.0026,ppm
SO2,08/03/2024,14:00 - 15:00,0.0026,ppm
SO2,08/03/2024,15:00 - 16:00,0.0027,ppm
SO2,08/03/2024,16:00 - 17:00,0.0028,ppm
SO2,08/03/2024,17:00 - 18:00,0.0031,ppm
SO2,08/03/2024,18:00 - 19:00,0.0039,ppm
SO2,08/03/2024,19:00 - 20:00,0.0037,ppm
SO2,08/03/2024,20:00 - 21:00,0.0038,ppm
SO2,08/03/2024,21:00 - 22:00,0.0038,ppm
SO2,08/03/2024,22:00 - 23:00,0.0043,ppm
SO2,09/03/2024,23:00 - 0:00,0.0061,ppm
SO2,09/03/2024,0:00 - 1:00,0.0041,ppm
SO2,09/03/2024,1:00 - 2:00,0.0038,ppm
SO2,09/03/2024,2:00 - 3:00,0.0031,ppm
SO2,09/03/2024,3:00 - 4:00,0.0025,ppm
SO2,09/03/2024,4:00 - 5:00,0.0031,ppm
SO2,09/03/2024,5:00 - 6:00,0.0025,ppm
SO2,09/03/2024,6:00 - 7:00,0.0026,ppm
SO2,09/03/2024,7:00 - 8:00,0.0025,ppm
SO2,09/03/2024,8:00 - 9:00,0.0025,ppm
SO2,09/03/2024,9:00 - 10:00,0.0028,ppm
SO2,09/03/2024,10:00 - 11:00,0.0033,ppm
SO2,09/03/2024,11:00 - 12:00,0.0035,ppm
SO2,09/03/2024,12:00 - 13:00,0.0031,ppm
SO2,09/03/2024,13:00 - 14:00,0.0031,ppm
SO2,09/03/2024,14:00 - 15:00,0.003,ppm
SO2,09/03/2024,15:00 - 16:00,0.003,ppm
SO2,09/03/2024,16:00 - 17:00,0.0029,ppm
SO2,09/03/2024,17:00 - 18:00,0.0028,ppm
SO2,09/03/2024,18:00 - 19:00,0.0026,ppm
SO2,09/03/2024,19:00 - 20:00,0.0026,ppm
SO2,09/03/2024,20:00 - 21:00,0.0024,ppm
SO2,09/03/2024,21:00 - 22:00,0.0025,ppm
SO2,09/03/2024,22:00 - 23:00,0.0027,ppm
SO2,10/03/2024,23:00 - 0:00,0.0026,ppm
SO2,10/03/2024,0:00 - 1:00,0.0033,ppm
SO2,10/03/2024,1:00 - 2:00,0.0043,ppm
SO2,10/03/2024,2:00 - 3:00,0.004,ppm
SO2,10/03/2024,3:00 - 4:00,0.0028,ppm
SO2,10/03/2024,4:00 - 5:00,0.0027,ppm
SO2,10/03/2024,5:00 - 6:00,0.0028,ppm
SO2,10/03/2024,6:00 - 7:00,0.0028,ppm
SO2,10/03/2024,7:00 - 8:00,0.0032,ppm
SO2,10/03/2024,8:00 - 9:00,0.0052,ppm
SO2,10/03/2024,9:00 - 10:00,0.0054,ppm
SO2,10/03/2024,10:00 - 11:00,0.0045,ppm
SO2,10/03/2024,11:00 - 12:00,0.0036,ppm
SO2,10/03/2024,12:00 - 13:00,0.0033,ppm
SO2,10/03/2024,13:00 - 14:00,0.0043,ppm
SO2,10/03/2024,14:00 - 15:00,0.0072,ppm
SO2,10/03/2024,15:00 - 16:00,0.0061,ppm
SO2,10/03/2024,16:00 - 17:00,0.0054,ppm
SO2,10/03/2024,17:00 - 18:00,0.0058,ppm
SO2,10/03/2024,18:00 - 19:00,0.0048,ppm
SO2,10/03/2024,19:00 - 20:00,0.0036,ppm
SO2,10/03/2024,20:00 - 21:00,0.0031,ppm
SO2,10/03/2024,21:00 - 22:00,0.003,ppm
SO2,10/03/2024,22:00 - 23:00,0.0029,ppm
SO2,11/03/2024,23:00 - 0:00,0.0028,ppm
SO2,11/03/2024,0:00 - 1:00,0.0028,ppm
SO2,11/03/2024,1:00 - 2:00,0.0038,ppm
SO2,11/03/2024,2:00 - 3:00,0.0035,ppm
SO2,11/03/2024,3:00 - 4:00,0.0031,ppm
SO2,11/03/2024,4:00 - 5:00,0.0037,ppm
SO2,11/03/2024,5:00 - 6:00,0.0032,ppm
SO2,11/03/2024,6:00 - 7:00,0.0033,ppm
SO2,11/03/2024,7:00 - 8:00,0.0035,ppm
SO2,11/03/2024,8:00 - 9:00,0.0039,ppm
SO2,11/03/2024,9:00 - 10:00,0.0057,ppm
SO2,11/03/2024,10:00 - 11:00,0.006,ppm
SO2,11/03/2024,11:00 - 12:00,0.0064,ppm
SO2,11/03/2024,12:00 - 13:00,0.0069,ppm
SO2,11/03/2024,13:00 - 14:00,0.009,ppm
SO2,11/03/2024,14:00 - 15:00,0.0059,ppm
SO2,11/03/2024,15:00 - 16:00,0.007,ppm
SO2,11/03/2024,16:00 - 17:00,0.0074,ppm
SO2,11/03/2024,17:00 - 18:00,0.0063,ppm
SO2,11/03/2024,18:00 - 19:00,0.0066,ppm
SO2,11/03/2024,19:00 - 20:00,0.0061,ppm
SO2,11/03/2024,20:00 - 21:00,0.0049,ppm
SO2,11/03/2024,21:00 - 22:00,0.0059,ppm
SO2,11/03/2024,22:00 - 23:00,0.0058,ppm
SO2,12/03/2024,23:00 - 0:00,0.005,ppm
SO2,12/03/2024,0:00 - 1:00,0.0066,ppm
SO2,12/03/2024,1:00 - 2:00,0.0049,ppm
SO2,12/03/2024,2:00 - 3:00,0.0044,ppm
SO2,12/03/2024,3:00 - 4:00,0.0049,ppm
SO2,12/03/2024,4:00 - 5:00,0.0043,ppm
SO2,12/03/2024,5:00 - 6:00,0.0038,ppm
SO2,12/03/2024,6:00 - 7:00,0.0037,ppm
SO2,12/03/2024,7:00 - 8:00,0.0039,ppm
SO2,12/03/2024,8:00 - 9:00,0.0039,ppm
SO2,12/03/2024,9:00 - 10:00,0.0035,ppm
SO2,12/03/2024,10:00 - 11:00,0.0032,ppm
SO2,12/03/2024,11:00 - 12:00,0.0037,ppm
SO2,12/03/2024,12:00 - 13:00,0.0036,ppm
SO2,12/03/2024,13:00 - 14:00,0.0041,ppm
SO2,12/03/2024,14:00 - 15:00,0.0208,ppm
SO2,12/03/2024,15:00 - 16:00,0.0493,ppm
SO2,12/03/2024,16:00 - 17:00,0.0096,ppm
SO2,12/03/2024,17:00 - 18:00,0.0067,ppm
SO2,12/03/2024,18:00 - 19:00,0.004,ppm
SO2,12/03/2024,19:00 - 20:00,0.0054,ppm
SO2,12/03/2024,20:00 - 21:00,0.0119,ppm
SO2,12/03/2024,21:00 - 22:00,0.0116,ppm
SO2,12/03/2024,22:00 - 23:00,0.0116,ppm
SO2,13/03/2024,23:00 - 0:00,0.0221,ppm
SO2,13/03/2024,0:00 - 1:00,0.0129,ppm
SO2,13/03/2024,2:00 - 3:00,0.0044,ppm
SO2,13/03/2024,3:00 - 4:00,0.0035,ppm
SO2,13/03/2024,5:00 - 6:00,0.0032,ppm
SO2,13/03/2024,6:00 - 7:00,0.0032,ppm
SO2,13/03/2024,7:00 - 8:00,0.0033,ppm
SO2,13/03/2024,8:00 - 9:00,0.004,ppm
SO2,13/03/2024,9:00 - 10:00,0.0042,ppm
SO2,13/03/2024,10:00 - 11:00,0.0038,ppm
SO2,13/03/2024,11:00 - 12:00,0.0034,ppm
SO2,13/03/2024,12:00 - 13:00,0.0031,ppm
SO2,13/03/2024,13:00 - 14:00,0.0032,ppm
SO2,13/03/2024,14:00 - 15:00,0.0031,ppm
SO2,13/03/2024,15:00 - 16:00,0.0089,ppm
SO2,13/03/2024,16:00 - 17:00,0.0069,ppm
SO2,13/03/2024,17:00 - 18:00,0.0035,ppm
SO2,13/03/2024,18:00 - 19:00,0.0032,ppm
SO2,13/03/2024,19:00 - 20:00,0.0032,ppm
SO2,13/03/2024,20:00 - 21:00,0.0034,ppm
SO2,13/03/2024,21:00 - 22:00,0.0068,ppm
SO2,13/03/2024,22:00 - 23:00,0.0159,ppm
SO2,14/03/2024,23:00 - 0:00,0.0079,ppm
SO2,14/03/2024,0:00 - 1:00,0.0181,ppm
SO2,14/03/2024,1:00 - 2:00,0.0072,ppm
SO2,14/03/2024,2:00 - 3:00,0.0047,ppm
SO2,14/03/2024,3:00 - 4:00,0.0039,ppm
SO2,14/03/2024,4:00 - 5:00,0.0035,ppm
SO2,14/03/2024,5:00 - 6:00,0.0033,ppm
SO2,14/03/2024,6:00 - 7:00,0.0033,ppm
SO2,14/03/2024,7:00 - 8:00,0.0032,ppm
SO2,14/03/2024,11:00 - 12:00,0.0036,ppm
SO2,14/03/2024,12:00 - 13:00,0.0054,ppm
SO2,14/03/2024,13:00 - 14:00,0.0057,ppm
SO2,14/03/2024,14:00 - 15:00,0.0043,ppm
SO2,14/03/2024,15:00 - 16:00,0.01,ppm
SO2,14/03/2024,16:00 - 17:00,0.0072,ppm
SO2,14/03/2024,17:00 - 18:00,0.0178,ppm
SO2,14/03/2024,18:00 - 19:00,0.0068,ppm
SO2,14/03/2024,19:00 - 20:00,0.0088,ppm
SO2,14/03/2024,20:00 - 21:00,0.0056,ppm
SO2,14/03/2024,21:00 - 22:00,0.0041,ppm
SO2,14/03/2024,22:00 - 23:00,0.0035,ppm
SO2,15/03/2024,23:00 - 0:00,0.0031,ppm
SO2,15/03/2024,0:00 - 1:00,0.0029,ppm
SO2,15/03/2024,1:00 - 2:00,0.0029,ppm
SO2,15/03/2024,2:00 - 3:00,0.0028,ppm
SO2,15/03/2024,3:00 - 4:00,0.0027,ppm
SO2,15/03/2024,4:00 - 5:00,0.0028,ppm
SO2,15/03/2024,5:00 - 6:00,0.003,ppm
SO2,15/03/2024,6:00 - 7:00,0.0032,ppm
SO2,15/03/2024,7:00 - 8:00,0.0032,ppm
SO2,15/03/2024,8:00 - 9:00,0.0034,ppm
SO2,15/03/2024,9:00 - 10:00,0.0035,ppm
SO2,15/03/2024,10:00 - 11:00,0.004,ppm
SO2,15/03/2024,11:00 - 12:00,0.0055,ppm
SO2,15/03/2024,12:00 - 13:00,0.005,ppm
SO2,15/03/2024,13:00 - 14:00,0.0046,ppm
SO2,15/03/2024,14:00 - 15:00,0.0044,ppm
SO2,15/03/2024,15:00 - 16:00,0.0042,ppm
SO2,15/03/2024,16:00 - 17:00,0.0074,ppm
SO2,15/03/2024,17:00 - 18:00,0.006,ppm
SO2,15/03/2024,18:00 - 19:00,0.0067,ppm
SO2,15/03/2024,19:00 - 20:00,0.0046,ppm
SO2,15/03/2024,20:00 - 21:00,0.0047,ppm
SO2,15/03/2024,21:00 - 22:00,0.0046,ppm
SO2,15/03/2024,22:00 - 23:00,0.0034,ppm
SO2,16/03/2024,23:00 - 0:00,0.0031,ppm
SO2,16/03/2024,0:00 - 1:00,0.0031,ppm
SO2,16/03/2024,1:00 - 2:00,0.003,ppm
SO2,16/03/2024,2:00 - 3:00,0.0029,ppm
SO2,16/03/2024,3:00 - 4:00,0.0028,ppm
SO2,16/03/2024,4:00 - 5:00,0.0026,ppm
SO2,16/03/2024,5:00 - 6:00,0.0026,ppm
SO2,16/03/2024,6:00 - 7:00,0.0027,ppm
SO2,16/03/2024,7:00 - 8:00,0.0028,ppm
SO2,16/03/2024,8:00 - 9:00,0.0029,ppm
SO2,16/03/2024,9:00 - 10:00,0.0028,ppm
SO2,16/03/2024,10:00 - 11:00,0.0029,ppm
SO2,16/03/2024,11:00 - 12:00,0.0028,ppm
SO2,16/03/2024,12:00 - 13:00,0.0028,ppm
SO2,16/03/2024,13:00 - 14:00,0.0027,ppm
SO2,16/03/2024,14:00 - 15:00,0.0026,ppm
SO2,16/03/2024,15:00 - 16:00,0.0025,ppm
SO2,16/03/2024,16:00 - 17:00,0.0025,ppm
SO2,16/03/2024,17:00 - 18:00,0.0031,ppm
SO2,16/03/2024,18:00 - 19:00,0.0039,ppm
SO2,16/03/2024,19:00 - 20:00,0.0039,ppm
SO2,16/03/2024,20:00 - 21:00,0.0042,ppm
SO2,16/03/2024,21:00 - 22:00,0.0038,ppm
SO2,16/03/2024,22:00 - 23:00,0.0037,ppm
SO2,17/03/2024,23:00 - 0:00,0.0035,ppm
SO2,17/03/2024,0:00 - 1:00,0.0032,ppm
SO2,17/03/2024,1:00 - 2:00,0.0029,ppm
SO2,17/03/2024,2:00 - 3:00,0.0026,ppm
SO2,17/03/2024,3:00 - 4:00,0.0026,ppm
SO2,17/03/2024,4:00 - 5:00,0.0036,ppm
SO2,17/03/2024,5:00 - 6:00,0.0093,ppm
SO2,17/03/2024,6:00 - 7:00,0.0052,ppm
SO2,17/03/2024,7:00 - 8:00,0.0035,ppm
SO2,17/03/2024,8:00 - 9:00,0.0031,ppm
SO2,17/03/2024,9:00 - 10:00,0.0028,ppm
SO2,17/03/2024,10:00 - 11:00,0.0026,ppm
SO2,17/03/2024,11:00 - 12:00,0.0027,ppm
SO2,17/03/2024,12:00 - 13:00,0.0027,ppm
SO2,17/03/2024,13:00 - 14:00,0.0027,ppm
SO2,17/03/2024,14:00 - 15:00,0.0031,ppm
SO2,17/03/2024,15:00 - 16:00,0.0033,ppm
SO2,17/03/2024,16:00 - 17:00,0.0034,ppm
SO2,17/03/2024,17:00 - 18:00,0.0038,ppm
SO2,17/03/2024,18:00 - 19:00,0.0033,ppm
SO2,17/03/2024,19:00 - 20:00,0.0028,ppm
SO2,17/03/2024,20:00 - 21:00,0.0026,ppm
SO2,17/03/2024,21:00 - 22:00,0.0026,ppm
SO2,17/03/2024,22:00 - 23:00,0.0024,ppm
SO2,18/03/2024,23:00 - 0:00,0.0024,ppm
SO2,18/03/2024,0:00 - 1:00,0.0024,ppm
SO2,18/03/2024,1:00 - 2:00,0.0024,ppm
SO2,18/03/2024,2:00 - 3:00,0.0024,ppm
SO2,18/03/2024,3:00 - 4:00,0.0024,ppm
SO2,18/03/2024,4:00 - 5:00,0.0026,ppm
SO2,18/03/2024,5:00 - 6:00,0.0024,ppm
SO2,18/03/2024,6:00 - 7:00,0.0025,ppm
SO2,18/03/2024,7:00 - 8:00,0.0024,ppm
SO2,18/03/2024,8:00 - 9:00,0.0023,ppm
SO2,18/03/2024,9:00 - 10:00,0.0023,ppm
SO2,18/03/2024,10:00 - 11:00,0.0023,ppm
SO2,18/03/2024,11:00 - 12:00,0.0023,ppm
SO2,18/03/2024,12:00 - 13:00,0.0023,ppm
SO2,18/03/2024,13:00 - 14:00,0.0023,ppm
SO2,18/03/2024,14:00 - 15:00,0.0023,ppm
SO2,18/03/2024,15:00 - 16:00,0.0023,ppm
SO2,18/03/2024,16:00 - 17:00,0.0024,ppm
SO2,18/03/2024,17:00 - 18:00,0.0023,ppm
SO2,18/03/2024,18:00 - 19:00,0.0023,ppm
SO2,18/03/2024,19:00 - 20:00,0.0024,ppm
SO2,18/03/2024,20:00 - 21:00,0.0024,ppm
SO2,18/03/2024,21:00 - 22:00,0.0025,ppm
SO2,18/03/2024,22:00 - 23:00,0.0027,ppm
SO2,19/03/2024,23:00 - 0:00,0.0026,ppm
SO2,19/03/2024,0:00 - 1:00,0.0025,ppm
SO2,19/03/2024,1:00 - 2:00,0.0025,ppm
SO2,19/03/2024,2:00 - 3:00,0.0025,ppm
SO2,19/03/2024,3:00 - 4:00,0.0028,ppm
SO2,19/03/2024,4:00 - 5:00,0.0025,ppm
SO2,19/03/2024,5:00 - 6:00,0.0026,ppm
SO2,19/03/2024,6:00 - 7:00,0.0032,ppm
SO2,19/03/2024,7:00 - 8:00,0.004,ppm
SO2,19/03/2024,8:00 - 9:00,0.0048,ppm
SO2,19/03/2024,9:00 - 10:00,0.0046,ppm
SO2,19/03/2024,10:00 - 11:00,0.0034,ppm
SO2,19/03/2024,11:00 - 12:00,0.0039,ppm
SO2,19/03/2024,12:00 - 13:00,0.0042,ppm
SO2,19/03/2024,13:00 - 14:00,0.0056,ppm
SO2,19/03/2024,14:00 - 15:00,0.0052,ppm
SO2,19/03/2024,15:00 - 16:00,0.003,ppm
SO2,19/03/2024,16:00 - 17:00,0.0028,ppm
SO2,19/03/2024,17:00 - 18:00,0.0029,ppm
SO2,19/03/2024,18:00 - 19:00,0.0032,ppm
SO2,19/03/2024,19:00 - 20:00,0.0034,ppm
SO2,19/03/2024,20:00 - 21:00,0.0035,ppm
SO2,19/03/2024,21:00 - 22:00,0.0029,ppm
SO2,19/03/2024,22:00 - 23:00,0.0027,ppm
SO2,20/03/2024,23:00 - 0:00,0.0026,ppm
SO2,20/03/2024,0:00 - 1:00,0.0027,ppm
SO2,20/03/2024,1:00 - 2:00,0.0036,ppm
SO2,20/03/2024,2:00 - 3:00,0.0039,ppm
SO2,20/03/2024,3:00 - 4:00,0.0037,ppm
SO2,20/03/2024,4:00 - 5:00,0.0039,ppm
SO2,20/03/2024,5:00 - 6:00,0.0036,ppm
SO2,20/03/2024,6:00 - 7:00,0.003,ppm
SO2,20/03/2024,7:00 - 8:00,0.0029,ppm
SO2,20/03/2024,8:00 - 9:00,0.0028,ppm
SO2,20/03/2024,9:00 - 10:00,0.0028,ppm
SO2,20/03/2024,10:00 - 11:00,0.0028,ppm
SO2,20/03/2024,11:00 - 12:00,0.0028,ppm
SO2,20/03/2024,12:00 - 13:00,0.0031,ppm
SO2,20/03/2024,13:00 - 14:00,0.0033,ppm
SO2,20/03/2024,14:00 - 15:00,0.0035,ppm
SO2,20/03/2024,15:00 - 16:00,0.0092,ppm
SO2,20/03/2024,16:00 - 17:00,0.0137,ppm
SO2,20/03/2024,17:00 - 18:00,0.0107,ppm
SO2,20/03/2024,18:00 - 19:00,0.0057,ppm
SO2,20/03/2024,19:00 - 20:00,0.005,ppm
SO2,20/03/2024,20:00 - 21:00,0.005,ppm
SO2,20/03/2024,21:00 - 22:00,0.0042,ppm
SO2,20/03/2024,22:00 - 23:00,0.0031,ppm
SO2,21/03/2024,23:00 - 0:00,0.0029,ppm
SO2,21/03/2024,0:00 - 1:00,0.0045,ppm
SO2,21/03/2024,1:00 - 2:00,0.0036,ppm
SO2,21/03/2024,2:00 - 3:00,0.003,ppm
SO2,21/03/2024,3:00 - 4:00,0.0027,ppm
SO2,21/03/2024,4:00 - 5:00,0.0027,ppm
SO2,21/03/2024,5:00 - 6:00,0.0027,ppm
SO2,21/03/2024,6:00 - 7:00,0.0027,ppm
SO2,21/03/2024,7:00 - 8:00,0.003,ppm
SO2,21/03/2024,8:00 - 9:00,0.0028,ppm
SO2,21/03/2024,9:00 - 10:00,0.0027,ppm
SO2,21/03/2024,10:00 - 11:00,0.0028,ppm
SO2,21/03/2024,11:00 - 12:00,0.0029,ppm
SO2,21/03/2024,12:00 - 13:00,0.0028,ppm
SO2,21/03/2024,13:00 - 14:00,0.0032,ppm
SO2,21/03/2024,14:00 - 15:00,0.0031,ppm
SO2,21/03/2024,15:00 - 16:00,0.0034,ppm
SO2,21/03/2024,16:00 - 17:00,0.0036,ppm
SO2,21/03/2024,17:00 - 18:00,0.0043,ppm
SO2,21/03/2024,18:00 - 19:00,0.0042,ppm
SO2,21/03/2024,19:00 - 20:00,0.0037,ppm
SO2,21/03/2024,20:00 - 21:00,0.0045,ppm
SO2,21/03/2024,21:00 - 22:00,0.0037,ppm
SO2,21/03/2024,22:00 - 23:00,0.0036,ppm
SO2,22/03/2024,23:00 - 0:00,0.0033,ppm
SO2,22/03/2024,0:00 - 1:00,0.0028,ppm
SO2,22/03/2024,1:00 - 2:00,0.0029,ppm
SO2,22/03/2024,2:00 - 3:00,0.003,ppm
SO2,22/03/2024,3:00 - 4:00,0.0032,ppm
SO2,22/03/2024,4:00 - 5:00,0.003,ppm
SO2,22/03/2024,5:00 - 6:00,0.0029,ppm
SO2,22/03/2024,6:00 - 7:00,0.0029,ppm
SO2,22/03/2024,7:00 - 8:00,0.003,ppm
SO2,22/03/2024,8:00 - 9:00,0.0035,ppm
SO2,22/03/2024,9:00 - 10:00,0.0037,ppm
SO2,22/03/2024,10:00 - 11:00,0.0034,ppm
SO2,22/03/2024,11:00 - 12:00,0.0029,ppm
SO2,22/03/2024,12:00 - 13:00,0.0026,ppm
SO2,22/03/2024,13:00 - 14:00,0.0026,ppm
SO2,22/03/2024,14:00 - 15:00,0.0025,ppm
SO2,22/03/2024,15:00 - 16:00,0.0027,ppm
SO2,22/03/2024,16:00 - 17:00,0.0028,ppm
SO2,22/03/2024,17:00 - 18:00,0.0028,ppm
SO2,22/03/2024,18:00 - 19:00,0.0031,ppm
SO2,22/03/2024,19:00 - 20:00,0.0034,ppm
SO2,22/03/2024,20:00 - 21:00,0.0041,ppm
SO2,22/03/2024,21:00 - 22:00,0.0042,ppm
SO2,22/03/2024,22:00 - 23:00,0.0037,ppm
SO2,23/03/2024,23:00 - 0:00,0.0037,ppm
SO2,23/03/2024,0:00 - 1:00,0.0039,ppm
SO2,23/03/2024,1:00 - 2:00,0.0031,ppm
SO2,23/03/2024,2:00 - 3:00,0.0034,ppm
SO2,23/03/2024,3:00 - 4:00,0.0032,ppm
SO2,23/03/2024,4:00 - 5:00,0.0039,ppm
SO2,23/03/2024,5:00 - 6:00,0.0034,ppm
SO2,23/03/2024,6:00 - 7:00,0.006,ppm
SO2,23/03/2024,7:00 - 8:00,0.0042,ppm
SO2,23/03/2024,8:00 - 9:00,0.0037,ppm
SO2,23/03/2024,9:00 - 10:00,0.0045,ppm
SO2,23/03/2024,10:00 - 11:00,0.0087,ppm
SO2,23/03/2024,11:00 - 12:00,0.0107,ppm
SO2,23/03/2024,12:00 - 13:00,0.0073,ppm
